TO Number,SPX Tracking Number,TO Status,High Value,Sender ID,Sender Name,Sender Type,Sender Station Type,Receiver ID,Receiver Name,Receiver type,Receiver Station Type,Current Station,TO Order Quantity,TO Direction,Volumetric Weight,Weight,Length,Width,Height,Line Hual Trip Number,Operator,Create Time,Complete Time,Driver,Driver Scan Time,Journey Type,Remark,Receive Status,TO Remark,Staging Area ID,Exception Tag,Packing Method,Dangerous Goods
TO20250918C9RAL,PH251288046082R,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH251395327322Y,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH2519792952384,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH2521552944996,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH252360125246S,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH252406841030E,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH252409154257M,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH252746694616R,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH253759372908Y,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH254080299671M,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH254882440235V,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH2553960878454,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH2570615232251,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH257933318519D,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH258350348565H,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH258886186167O,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH2590511570038,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH259481392371Z,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAL,PH259504093433I,Packed,-,2133,SOC 5,Station,SOC,2682,Cainta Hub,Station,All Mile HUB,SOC 5,19,Forward,0,17.527,0,0,0,,CBSNC001PH2133/326/IND000001,2025-09-18 08:14:52,2025-09-18 08:14:56,,,Forward,,Pending Receive,,OBS-0949,,Individual Packing,
TO20250918C9RAK,PH250008343351Y,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH250045080133Y,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH250353940904T,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2507335748153,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2507820052091,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH251360051373K,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH251818418953H,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2518259342084,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH252321064195W,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2528372881547,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH252873410452D,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH253185030057G,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH253278187301Z,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH253420623519N,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2535495613332,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH254074082274B,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH255320413625G,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH255676326364B,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH256292157316V,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH256771744780E,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH256780668801A,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH256826306787J,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH257202117705B,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH257309313159A,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH258896880307Y,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH259089563830U,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH259406655366N,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
TO20250918C9RAK,PH2599562096706,Packed,-,2133,SOC 5,Station,SOC,3004,Pagsanjan Hub,Station,All Mile HUB,SOC 5,28,Forward,0,187.972,0,0,0,,OBS001PH2133/7V7B/OBS-7,2025-09-18 08:14:52,2025-09-18 08:14:57,,,Forward,,Pending Receive,,OBS-094G,,Individual Packing,
