TO Number,SPX Tracking Number,TO Status,High Value,Sender ID,Sender Name,Sender Type,Sender Station Type,Receiver ID,Receiver Name,Receiver type,Receiver Station Type,Current Station,TO Order Quantity,TO Direction,Volumetric Weight,Weight,Length,Width,Height,Line Hual Trip Number,Operator,Create Time,Complete Time,Driver,Driver Scan Time,Journey Type,Remark,Receive Status,TO Remark,Staging Area ID,Exception Tag,Packing Method,Dangerous Goods
TO20250917C4FEF,PH2502178510104,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH250222200542Q,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2502930077395,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH250434525262C,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2504697057709,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH250823414286J,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2509472942364,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH251095035651C,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH251238920368X,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH251929444966L,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252045786958I,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2520542718667,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252223316162J,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252616588350Q,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2526525880453,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252733241010S,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2527938841006,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252797236699K,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH252814859040D,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH253282859813B,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2534887807507,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH253543927779P,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH253544524506B,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2537025502302,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH253829596224D,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2540162003495,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2540657916397,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH254256085019D,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH254385181242B,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2544172937949,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2545528451517,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH254592645903Y,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH254932644693M,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2551843837240,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH255441996896T,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH255710230446F,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH255928390174Z,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2560696776622,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256083356241I,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256177894080I,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256416423841Q,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256466825282W,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256599516643M,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256749948930S,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256774609223A,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256960418211K,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH256971678462L,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257084243958E,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2571774969749,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257205392997Q,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257319718787P,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257626894599K,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2576346557895,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257712071130X,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH257805167311T,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH258093259211T,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2581109666909,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH2581923373422,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
TO20250917C4FEF,PH258347944898C,Packed,-,2133,SOC 5,Station,SOC,3276,Mandaragat Hub,Station,All Mile HUB,SOC 5,74,Forward,0,60.689,0,0,0,,CBSNC001PH2133/204/IND000001,2025-09-17 22:07:10,2025-09-17 22:07:18,,,Forward,,Pending Receive,,OBS-095I,,Individual Packing,
